X;Y;gid;nom;lat_coor1;long_coor1;adr_num;adr_voie;com_cp;com_insee;com_nom;acc;acc_lib;acc_pcsec;acc_acc;acc_etg;acc_complt;photo1;photo2;disp_j;disp_h;disp_complt;tel1;tel2;site_email;date_instal;etat_fonct;fab_siren;fab_rais;mnt_siren;mnt_rais;modele;num_serie;id_euro;lc_ped;dtpr_lcped;dtpr_lcad;dtpr_bat;freq_mnt;dispsurv;dermnt;expt_siren;expt_rais;expt_tel1;expt_tel2;expt_email
7.8759881;48.6857192997703;;;48.6857192997703;7.8759881;;;;67151;Gambsheim;Extérieur;;;;;Zone de Loisirs - sur la façade principale du bureau d'acceuil;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.9120366;48.6860341997702;;;48.6860341997702;7.9120366;;;;67151;Gambsheim;Extérieur;;;;;Ecluses de Gambsheim - Hall d'entrée des écluses (sonner à l'éclusier);;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.7835484;48.6985496997671;;;48.6985496997671;7.7835484;;;;67205;Hœrdt;Extérieur;;;;;Mairie - A droite de l'entrée principale;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.7795069;48.6956047997678;;;48.6956047997678;7.7795069;;;;67205;Hœrdt;Extérieur;;;;;Salle sport Jacques Brandt - A droite de l'entrée principale;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.7906409;48.7001849997667;;;48.7001849997667;7.7906409;;;;67205;Hœrdt;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.7927763;48.7014202997664;;;48.7014202997664;7.7927763;;;;67205;Hœrdt;Extérieur;;;;;Centre socio culturel - A gauche de l'entrée principale;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.8577901;48.6748725997729;;;48.674872599773;7.8577901;;;;67237;Kilstett;Extérieur;;;;;Mairie - à côté de l'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.7108014;48.6657461997752;;;48.6657461997752;7.7108014;;;;67506;Vendenheim;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.7146975;48.6064656997899;;;48.6064656997899;7.7146975;;;;67447;Schiltigheim;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.727684;48.6123940997884;;;48.6123940997884;7.727684;;;;67447;Schiltigheim;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.7598117;48.6110382997887;;;48.6110382997888;7.7598117;;;;67043;Bischheim;Extérieur;;;;;France 3 - aux 2 accueils;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.760493;48.6427712997809;;;48.6427712997809;7.760493;;;;67389;Reichstett;Extérieur;;;;;Hall des sports - après la barrière en direction des terrains de tennis;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.7006657;48.6563080997775;;;48.6563080997775;7.7006657;;;;67256;Lampertheim;Extérieur;;;;;Salle des sports - entrée du bâtiment;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6965219;48.6516475997787;;;48.6516475997787;7.6965219;;;;67256;Lampertheim;Extérieur;;;;;"Bibliothèque, halte garderie, école de musique - entrée du bâtiment";;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6682186;48.6347564997829;;;48.6347564997829;7.6682186;;;;67173;Griesheim-sur-Souffel;Extérieur;;;;;Mairie - Dans l'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6690017;48.6419849997811;;;48.6419849997811;7.6690017;;;;67375;Pfulgriesheim;Extérieur;;;;;Salle polyvalente - Devant l'entrée à droite;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6681865;48.6299343997841;;;48.6299343997841;7.6681865;;;;67097;Dingsheim;Extérieur;;;;;Mairie - externe à côté du garage;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6729967;48.6965953997676;;;48.6965953997676;7.6729967;;;;67361;Olwisheim;Extérieur;;;;;Mairie - Extérieur à gauche de l'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6944529;48.6811696997714;;;48.6811696997714;7.6944529;;;;67119;Eckwersheim;Extérieur;;;;;Ancienne caserne des pompiers - sur le mur extérieur coté de la porte;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6948082;48.6879513997697;;;48.6879513997697;7.6948082;;;;67119;Eckwersheim;Extérieur;;;;;Salle socio culturelle - extérieur niveau de l'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6582583;48.7088033997645;;;48.7088033997645;7.6582583;;;;67039;Bilwisheim;Extérieur;;;;;Mairie - Mur extérieur coté rue;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6512113;48.7002239997667;;;48.7002239997667;7.6512113;;;;67298;Mittelschaeffolsheim;Extérieur;;;;;Mairie - Devant l'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6514372;48.6854668997703;;;48.6854668997703;7.6514372;;;;67034;Berstett;Extérieur;;;;;Salle des fêtes - Parvis extérieur;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6069607;48.6953458997679;;;48.6953458997679;7.6069607;;;;67034;Berstett;Extérieur;;;;;Salle des Fêtes - Parvis extérieur;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5789706;48.6882743997696;;;48.6882743997696;7.5789706;;;;67236;Kienheim;Extérieur;;;;;Mairie - extérieur à côté de la porte d'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6051499;48.6597334997767;;;48.6597334997767;7.6051499;;;;67495;Truchtersheim;Extérieur;;;;;Espace Terminus - à droite de l'entrée sur la façade;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6447726;48.6591588997768;;;48.6591588997768;7.6447726;;;;67495;Truchtersheim;Extérieur;;;;;Mairie - à droite de la porte d'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6069162;48.6646368997755;;;48.6646368997755;7.6069162;;;;67495;Truchtersheim;Extérieur;;;;;Le Trèfle - Extérieur ç gauche de l'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6197104;48.6473265997798;;;48.6473265997798;7.6197104;;;;67495;Truchtersheim;Extérieur;;;;;Ancienne Mairie - Sous l'abribus qui jouxte l'ancienne mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6218928;48.6306305997839;;;48.6306305997839;7.6218928;;;;67485;Stutzheim-Offenheim;Extérieur;;;;;Mairie - Sous le porche;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6251517;48.6284494997844;;;48.6284494997845;7.6251517;;;;67485;Stutzheim-Offenheim;Extérieur;;;;;Mairie - Parvis;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6079071;48.6401569997815;;;48.6401569997815;7.6079071;;;;67548;Wiwersheim;Extérieur;;;;;Mairie - dans cour arrière à coté de la porte d'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5928684;48.6156767997876;;;48.6156767997876;7.5928684;;;;67214;Hurtigheim;Extérieur;;;;;Salle des Fêtes - extérieur;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5531744;48.6712032997739;;;48.6712032997739;7.5531744;;;;67452;Schnersheim;Extérieur;;;;;Mairie - muret à l'entrée de la cour de la mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5688865;48.6575502997772;;;48.6575502997772;7.5688865;;;;67452;Schnersheim;Extérieur;;;;;DEPOT D'INDENDIE - Façade hangar;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5743161;48.6266320997849;;;48.6266320997849;7.5743161;;;;67382;Quatzenheim;Extérieur;;;;;Caserne des pompiers -;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5375729;48.6332356997833;;;48.6332356997833;7.5375729;;;;67138;Fessenheim-le-Bas;Extérieur;;;;;Salle des Fêtes - Extérieur entrée principale;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5114076;48.6707592997739;;;48.6707592997739;7.5114076;;;;67532;Willgottheim;Extérieur;;;;;Mairie - Cour;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5099928;48.6794382997718;;;48.6794382997718;7.5099928;;;;67532;Willgottheim;Extérieur;;;;;Mairie - extérieur mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5659624;48.7014700997664;;;48.7014700997664;7.5659624;;;;67163;Gougenheim;Extérieur;;;;;Caserne - fçade extérieur coté Nord;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5676464;48.682615399771;;;48.682615399771;7.5676464;;;;67109;Durningen;Extérieur;;;;;Mairie - Mur extérieur à gauche de la Mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5104857;48.7042721997656;;;48.7042721997657;7.5104857;;;;67423;Saessolsheim;Extérieur;;;;;Salle polyvalente - à côté du terrain Football;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5126196;48.706993399765;;;48.706993399765;7.5126196;;;;67423;Saessolsheim;Extérieur;;;;;Mairie - Mur côté route principale;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4629412;48.7001085997667;;;48.7001085997667;7.4629412;;;;67279;Maennolsheim;Extérieur;;;;;Mairie Salle Communale - Extérieur;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4930083;48.6893086997694;;;48.6893086997694;7.4930083;;;;67258;Landersheim;Extérieur;;;;;Mairie - Façade;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4866605;48.6728761997734;;;48.6728761997735;7.4866605;;;;67556;Zeinheim;Extérieur;;;;;Mairie - Façade à l'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4157151;48.6967525997675;;;48.6967525997675;7.4157151;;;;67272;Lochwiller;Extérieur;;;;;Caserne des pompiers - Devant l'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.381369;48.6911046997689;;;48.6911046997689;7.381369;;;;67283;Marmoutier;Extérieur;;;;;Mairie - extérieur à gauche du portail d'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4076112;48.6455487997802;;;48.6455487997802;7.4076112;;;;67408;Romanswiller;Extérieur;;;;;Mairie - Sous le porche à l'entrée de la mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.3991111;48.6445739997804;;;48.6445739997804;7.3991111;;;;67408;Romanswiller;Extérieur;;;;;Salle des fêtes Vogesia - à l'entrée sur façade extérieur;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4273368;48.658591699777;;;48.658591699777;7.4273368;;;;67078;Crastatt;Extérieur;;;;;Mairie - A droite de l'entrée principale;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4451229;48.6369158997823;;Espace Saint-Laurent;48.6369158997823;7.4451229;;;;67520;Wasselonne;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4328764;48.6370297997823;;;48.6370297997823;7.4328764;;;;67520;Wasselonne;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4733754;48.6612579997763;;;48.6612579997763;7.4733754;;;;67208;Hohengœft;Extérieur;;;;;Mairie - façade du bâtiment;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5136232;48.6587397997769;;;48.658739799777;7.5136232;;;;67542;Wintzenheim-Kochersberg;Extérieur;;;;;Laube (vieux lavoir) - Mur extérieur;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5097516;48.6362443997825;;;48.6362443997825;7.5097516;;;;67335;Nordheim;Extérieur;;;;;Centre Socio Culturel en face de la Mairie - à droite de l'entrée du centre socio culturel;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4895011;48.6214269997862;;;48.6214269997862;7.4895011;;;;67282;Marlenheim;Extérieur;;;;;Mairie - sous le porche de la Mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4905758;48.6190236997868;;;48.6190236997868;7.4905758;;;;67282;Marlenheim;Extérieur;;;;;Espace sportif porte du vignoble - devant l'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4963246;48.6095543997891;;;48.6095543997891;7.4963246;;;;67240;Kirchheim;Extérieur;;;;;Mairie - Devant l'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4895689;48.6000540997915;;;48.6000540997915;7.4895689;;;;67354;Odratzheim;Extérieur;;;;;Mairie - en façade de la mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4796146;48.5870806997947;;;48.5870806997947;7.4796146;;;;67442;Scharrachbergheim-Irmstett;Extérieur;;;;;Salle Communale - dans le coin du mur à gauche de l'entrée principale;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4951705;48.5930813997932;;;48.5930813997932;7.4951705;;;;67442;Scharrachbergheim-Irmstett;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5128053;48.5689675997992;;;48.5689675997992;7.5128053;;;;67554;Wolxheim;Extérieur;;;;;Salle des Fêtes - Entrée principale à l'extérieur;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4699248;48.5952255997927;;;48.5952255997927;7.4699248;;;;67492;Traenheim;Extérieur;;;;;Mairie - Mur extérieur;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.400125;48.6322649997835;;;48.6322649997835;7.400125;;;;67077;Cosswiller;Extérieur;;;;;Mairie - Dans la cour de la mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.404603;48.5495776998039;;;48.549577699804;7.404603;;;;67480;Still;Extérieur;;;;;Maiire - Extérieur à l'entrée de la mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4048273;48.5499330998038;;;48.5499330998038;7.4048273;;;;67480;Still;Extérieur;;;;;"Institut des aveugles Tilleuls - Bureaude surveillant de nuit, Bat. Tilleuls 1er étage";;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4374434;48.5843581997953;;;48.5843581997953;7.4374434;;;;67018;Balbronn;Extérieur;;;;;Mairie - Parking proximité porte de la mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4286017;48.5701093997989;;;48.5701093997989;7.4286017;;;;67139;Flexbourg;Extérieur;;;;;Mairie-Ecole - à gauche sur la face du garage des ateliers municipaux;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.3911723;48.5374326998069;;;48.5374326998069;7.3911723;;;;67188;Heiligenberg;Extérieur;;;;;FOYER COMMUNAL - DEVANT L'ENTREE;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4268742;48.5419303998058;;;48.5419303998058;7.4268742;;;;67098;Dinsheim-sur-Bruche;Extérieur;;;;;Mairie - sur la facade;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4664302;48.5721489997984;;;48.5721489997984;7.4664302;;;;67085;Dangolsheim;Extérieur;;;;;Mairie - sous le porche de la mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4892318;48.5422585998057;;;48.5422585998057;7.4892318;;;;67300;Molsheim;Extérieur;;;;;"Hopital Local - RDC Bât.St Bruno, salle de soins SSR";;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5258992;48.5270347998095;;;48.5270347998095;7.5258992;;;;67008;Altorf;Extérieur;;;;;Sallle des fêtes - à droite de la porte d'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4889927;48.5287929998091;;;48.5287929998091;7.4889927;;;;67101;Dorlisheim;Extérieur;;;;;Esapce Pluriel - devant l'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4891462;48.5239058998103;;;48.5239058998103;7.4891462;;;;67101;Dorlisheim;Extérieur;;;;;Château - sur le mur de la tourelle Ouest au niveau du parc;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5657875;48.5244830998101;;;48.5244830998101;7.5657875;;;;67112;Duttlenheim;Extérieur;;;;;Mairie - Devant l'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5675487;48.5610457998011;;;48.5610457998011;7.5675487;;;;67128;Ernolsheim-Bruche;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5064183;48.5868132997947;;;48.5868132997947;7.5064183;;;;67081;Dahlenheim;Extérieur;;;;;Atelier municipal - Devant l'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5273919;48.5670573997996;;;48.5670573997996;7.5273919;;;;67127;Ergersheim;Extérieur;;;;;Salle Polyvalente - Extérieur du SAS d'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5284744;48.569591399799;;;48.569591399799;7.5284744;;;;67127;Ergersheim;Extérieur;;;;;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5635036;48.6130812997882;;;48.6130812997882;7.5635036;;;;67150;Furdenheim;Extérieur;;;;;Ecole Primaire - sur la facade;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5641318;48.6168792997873;;;48.6168792997873;7.5641318;;;;67150;Furdenheim;Extérieur;;;;;Espace sport - basket - judo - sur la facade;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5770028;48.6029720997907;;;48.6029720997907;7.5770028;;;;67181;Handschuheim;Extérieur;;;;;Mairie - Cour Mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6021267;48.5794882997966;;;48.5794882997966;7.6021267;;;;67065;Breuschwickersheim;Extérieur;;;;;Mairie - Au niveau du point info devant la mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5501661;48.585772599795;;;48.585772599795;7.5501661;;;;67363;Osthoffen;Extérieur;;;;;Extérieur;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5561214;48.5850959997952;;;48.5850959997952;7.5561214;;;;67363;Osthoffen;Extérieur;;;;;Extérieur gauche du bâtiment;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5962901;48.6094388997891;;;48.6094388997891;7.5962901;;;;67226;Ittenheim;Extérieur;;;;;terrain de football - au portail donnant sur l'accès piétons au stade de football synthétique;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6490303;48.5835947997955;;;48.5835947997955;7.6490303;;;;67350;Oberschaeffolsheim;Extérieur;;;;;Garderie Les Marsus - en extérieur à côté de la porte d'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6249712;48.5778990997969;;;48.577899099797;7.6249712;;;;67001;Achenheim;Extérieur;;;;;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6296966;48.5764077997973;;;48.5764077997973;7.6296966;;;;67001;Achenheim;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6429834;48.5597652998014;;;48.5597652998014;7.6429834;;;;67212;Holtzheim;Extérieur;;;;;Mairie - à droite de la porte d'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5869598;48.5602865998013;;;48.5602865998013;7.5869598;;;;67247;Kolbsheim;Extérieur;;;;;Mairie - à droite de la porte d'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5959848;48.5324094998082;;;48.5324094998082;7.5959848;;;;67108;Duppigheim;Extérieur;;;;;Salle polyvalente - à droite de l'entrée principale;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5894634;48.5281848998092;;;48.5281848998092;7.5894634;;;;67108;Duppigheim;Extérieur;;;;;Mairie - Extérieur à droite de l'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6271465;48.5443098998052;;;48.5443098998052;7.6271465;;;;67124;Entzheim;Extérieur;;;;;Aéroport - au poste incendie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5320546;48.5025362998155;;;48.5025362998156;7.5320546;;;;67172;Griesheim-près-Molsheim;Extérieur;;;;;Eglise Saint Alexis - face à l'eglise à gauche de l'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5646485;48.476372999822;;;48.476372999822;7.5646485;;;;67248;Krautergersheim;Extérieur;;;;;Dépôt d'Incendie - accroché au mur extérieur;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.546949;48.4488061998288;;;48.4488061998288;7.546949;;;;67286;Meistratzheim;Extérieur;;;;;Mairie - en façade de la Mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5222193;48.4214235998355;;;48.4214235998355;7.5222193;;;;67504;Valff;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6092566;48.419291299836;;;48.419291299836;7.6092566;;;;67054;Bolsenheim;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6230707;48.4279628998339;;;48.4279628998339;7.6230707;;;;67438;Schaeffersheim;Extérieur;;;;;Sur le mur à l'extérieur de bâtiment du Périscolaire de Schaeffersheim.;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6227927;48.4286276998337;;;48.4286276998338;7.6227927;;;;67438;Schaeffersheim;Extérieur;;;;;Périscolaire - Mur extérieur côté ouest;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6411684;48.4015791998404;;;48.4015791998404;7.6411684;;;;67364;Osthouse;Extérieur;;;;;Mairie - mur extérieur;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5963478;48.4108832998381;;;48.4108832998381;7.5963478;;;;67501;Uttenheim;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.634251;48.4629886998253;;;48.4629886998253;7.634251;;;;67197;Hindisheim;Extérieur;;;;;Caserne - devant l'entrée de la caserne;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6150246;48.3825297998451;;;48.3825297998451;7.6150246;;;;67433;Sand;Extérieur;;;;;mairie - sous le porche de la mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6241423;48.395053199842;;;48.395053199842;7.6241423;;;;67285;Matzenheim;Extérieur;;;;;Mairie - Péron de la mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.6304006;48.3493919998532;;;48.3493919998532;7.6304006;;;;67192;Herbsheim;Extérieur;;;;;caserne des pompiers - sur le mur de la facade exterieur;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.618425;48.3384903998558;;;48.3384903998558;7.618425;;;;67412;Rossfeld;Extérieur;;;;;CPI - à l'entrée du CPI;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5804466;48.358351799851;;;48.358351799851;7.5804466;;;;67216;Huttenheim;Extérieur;;;;;Caserne Pompiers - à l'extérieur à coté de la porte d'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5524237;48.3455455998541;;;48.3455455998541;7.5524237;;;;67464;Sermersheim;Extérieur;;;;;A l'entrée - sur la facade exterieure;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5413655;48.3370701998562;;;48.3370701998562;7.5413655;;;;67246;Kogenheim;Extérieur;;;;;Mairie - sous le porche de la Mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5696222;48.3793197998458;;;48.3793197998458;7.5696222;;;;67233;Kertzfeld;Extérieur;;;;;Centre de Première Intervention - devant l'entrée;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5900826;48.4009760998405;;;48.4009760998405;7.5900826;;;;67526;Westhouse;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.5890418;48.3962557998417;;;48.3962557998417;7.5890418;;;;67526;Westhouse;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.467876;48.4109133998381;;;48.4109133998381;7.467876;;;;67155;Gertwiller;Extérieur;;;;;Mairie - Courette à droite de la Mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4721869;48.3823695998451;;;48.3823695998451;7.4721869;;;;67429;Saint-Pierre;Extérieur;;;;;Mairie - devant l'entrée de la mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4724881;48.3863069998441;;;48.3863069998442;7.4724881;;;;67429;Saint-Pierre;Extérieur;;;;;EHPAD Missions Africaines - Face à l'Infirmerie R+1;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4407592;48.3830459998449;;;48.3830459998449;7.4407592;;;;67120;Eichhoffen;Extérieur;;;;;Ecole - Entrée salle Polyvalente;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4878502;48.3793262998458;;;48.3793262998458;7.4878502;;;;67481;Stotzheim;Extérieur;;;;;Mairie - mur extérieur côté rivière à droite de la porte d'accès à la salle d'honneur;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
7.4641789;48.3597869998506;;;48.3597869998506;7.4641789;;;;67125;Epfig;Extérieur;;;;;Mairie - Porche;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
